,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1266,0,1,0,0,3,1,2,1,2,0,0,0,0,0,0,1,2,904,1151,0
1267,1,0,1,0,63,1,2,0,0,2,2,2,2,0,2,1,0,828,5296,0
1268,1,0,1,0,58,1,2,1,2,2,2,0,2,2,1,1,2,1471,6017,1
1269,1,0,1,1,61,1,2,1,2,2,2,2,2,2,2,0,0,1550,6251,0
1270,1,0,1,1,62,1,2,2,1,1,1,1,1,1,2,0,1,85,3295,0
1271,0,0,0,0,52,0,1,0,2,2,2,2,2,0,1,1,2,430,4281,0
1272,1,0,1,1,4,1,0,2,1,1,1,1,1,1,0,0,3,18,438,0
1273,1,1,1,0,48,1,2,1,2,2,2,0,0,0,0,1,2,1056,4987,0
1274,0,0,1,1,61,1,2,1,2,0,0,0,2,2,2,1,0,1303,6081,0
1275,0,0,1,0,54,1,0,0,2,2,0,2,0,0,2,0,3,494,4423,0
1276,0,1,1,0,70,1,0,1,2,2,2,2,2,0,2,1,2,1268,6253,0
1277,0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,1,1,31,2953,0
1278,1,0,1,1,35,0,1,0,2,0,2,2,2,2,1,0,1,556,3877,0
1279,1,0,1,0,24,1,0,2,1,1,1,1,1,1,1,1,0,48,1596,0
1280,0,1,1,0,71,1,2,1,2,2,2,2,2,2,2,1,0,1541,6500,0
1281,0,0,0,0,35,1,0,2,1,1,1,1,1,1,1,1,0,14,1937,0
1282,1,0,0,0,0,1,0,0,0,0,0,0,2,2,0,1,3,590,261,0
1283,0,0,1,0,71,1,2,1,2,0,2,0,2,2,2,1,2,1384,6347,0
1284,1,0,1,1,58,1,0,2,1,1,1,1,1,1,2,0,3,26,2745,0
1285,1,1,1,0,6,1,0,1,0,0,0,0,2,2,0,1,2,1082,1927,1
1286,0,0,0,0,0,1,0,0,0,0,2,2,2,2,1,0,1,788,335,0
1287,0,0,1,1,29,1,2,1,0,2,2,2,2,2,0,1,2,1422,4497,0
1288,1,0,0,0,63,1,0,2,1,1,1,1,1,1,2,0,3,20,2823,0
1289,1,0,0,0,62,1,2,0,2,2,2,2,0,0,1,0,0,690,4951,0
1290,1,1,1,0,71,1,2,0,2,2,2,0,2,2,2,0,1,983,5790,0
1291,1,0,1,0,7,1,0,1,2,0,0,0,0,0,0,0,2,806,1850,1
1292,0,0,0,0,61,1,2,0,0,2,2,2,2,2,2,0,0,984,5477,0
1293,1,0,1,1,66,1,2,1,0,2,2,2,2,2,2,1,0,1489,6342,0
1294,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,2,300,1066,1
1295,0,0,1,1,69,1,2,0,2,0,0,2,2,2,2,1,0,911,5588,0
1296,0,1,0,0,19,1,0,1,0,0,0,0,2,0,0,0,0,913,3328,0
1297,0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,2,818,1383,0
1298,0,0,1,1,23,0,1,0,2,2,2,0,2,2,1,0,2,503,3013,0
1299,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,1,2,286,1571,1
1300,1,0,1,0,71,1,2,1,0,2,2,2,2,2,2,1,1,1479,6441,0
1301,0,0,1,1,65,1,0,0,2,2,0,2,0,0,2,1,1,509,4791,0
1302,0,0,1,1,44,1,0,0,2,0,2,2,2,2,2,1,3,919,4654,0
1303,0,0,1,1,68,1,0,2,1,1,1,1,1,1,2,0,0,23,3063,0
1304,1,1,1,0,14,1,2,1,0,0,0,0,0,2,0,1,0,1006,2983,1
1305,0,0,0,0,27,1,0,0,0,0,2,0,2,0,0,1,0,533,3361,0
1306,0,0,0,0,69,1,2,1,2,2,2,2,2,2,1,0,1,1550,6475,1
1307,0,0,0,0,35,1,0,0,2,2,2,2,0,2,1,1,3,817,4173,0
1308,1,1,0,0,15,1,2,1,0,0,0,0,2,0,0,1,2,1026,2891,1
1309,0,0,0,0,17,1,2,1,0,0,0,0,2,0,0,1,2,998,3268,1
1310,0,0,1,0,33,1,2,1,0,0,0,0,2,2,0,1,2,1234,4479,1
1311,1,0,1,1,41,0,1,0,0,2,2,0,0,2,1,1,1,307,3751,0
1312,1,0,0,0,47,1,2,0,2,0,0,2,0,2,1,1,0,733,4704,0
1313,1,0,1,0,46,1,2,1,0,2,2,2,2,2,0,1,2,1459,5452,1
1314,0,0,1,1,38,1,2,1,0,2,2,2,0,0,1,1,2,1083,4621,1
1315,0,0,1,1,10,1,0,2,1,1,1,1,1,1,2,0,1,47,853,0
1316,1,0,0,0,6,1,0,2,1,1,1,1,1,1,0,1,3,28,661,0
1317,0,0,0,0,2,1,2,2,1,1,1,1,1,1,0,0,3,84,439,0
1318,1,0,0,0,7,1,0,0,2,0,2,0,0,2,0,1,2,658,1761,0
1319,1,0,0,1,0,1,0,2,1,1,1,1,1,1,0,1,3,18,11,1
1320,1,0,1,1,31,1,0,1,2,2,2,0,0,2,1,0,3,1183,4434,0
1321,1,0,1,1,59,1,0,0,2,2,2,2,0,0,1,1,0,644,4852,0
1322,0,0,1,0,9,1,0,2,1,1,1,1,1,1,0,1,0,28,807,0
1323,0,0,1,0,70,1,2,2,1,1,1,1,1,1,2,1,0,85,3422,0
1324,0,0,1,1,3,1,0,2,1,1,1,1,1,1,0,0,3,36,361,1
1325,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,699,283,1
1326,0,0,1,1,42,0,1,0,2,2,0,2,2,0,1,1,0,401,3812,0
1327,1,0,1,0,58,1,2,1,0,0,2,0,2,2,1,1,0,1270,5818,1
1328,0,0,1,0,22,1,0,0,0,0,2,2,0,0,0,0,2,443,2795,0
1329,0,0,1,0,71,1,0,2,1,1,1,1,1,1,2,0,0,17,3196,0
1330,1,0,1,0,21,1,0,0,2,0,0,2,0,0,1,1,1,483,2906,0
1331,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,95,60,0
1332,1,0,0,0,68,1,2,2,1,1,1,1,1,1,2,0,0,71,3427,0
1333,1,0,0,0,49,0,1,0,2,0,0,2,0,0,1,1,3,197,3471,0
1334,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,96,61,1
1335,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,305,496,1
1336,0,0,1,0,14,1,0,1,0,2,0,0,0,0,0,0,0,813,2640,0
1337,1,0,0,0,30,1,0,2,1,1,1,1,1,1,2,0,0,37,1816,0
1338,1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,32,25,1
1339,1,0,1,0,65,1,2,1,0,2,2,0,2,2,0,1,1,1374,6245,1
1341,1,0,0,1,2,1,0,0,0,0,0,0,2,0,0,1,1,452,749,1
1342,0,0,0,0,7,1,0,2,1,1,1,1,1,1,2,0,3,29,638,0
1343,1,0,1,1,63,1,0,0,2,0,2,0,2,2,1,1,1,768,5234,0
1344,0,0,1,0,27,1,0,2,1,1,1,1,1,1,0,0,3,39,1727,0
1345,0,0,1,0,56,1,2,1,0,0,2,0,2,2,1,1,1,1295,5832,0
1346,0,0,1,1,13,1,2,1,0,0,2,0,0,2,0,1,2,1039,2851,1
1347,1,0,0,0,18,1,0,2,1,1,1,1,1,1,2,1,3,28,1328,0
1348,1,0,1,0,9,1,0,1,0,0,0,0,2,0,0,1,2,898,2241,1
1349,0,0,1,0,50,0,1,0,0,2,0,0,2,2,0,1,2,369,4090,0
1350,0,0,1,0,66,1,2,0,2,2,2,0,0,0,2,0,3,640,5064,0
1351,1,0,1,1,10,1,0,2,1,1,1,1,1,1,0,1,2,38,1005,0
1352,1,0,1,1,71,0,1,0,2,0,2,2,2,2,2,0,0,561,5176,0
1353,1,0,1,1,65,1,0,2,1,1,1,1,1,1,1,1,2,36,3005,0
1354,0,0,0,0,17,1,2,1,0,0,0,2,2,0,0,1,2,1059,3354,1
1355,0,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,2,19,777,0
1356,0,0,0,0,8,1,2,1,0,0,0,0,0,0,0,1,1,810,1854,0
1357,1,0,1,0,47,1,2,1,2,2,2,0,2,2,0,1,0,1494,5532,0
1358,1,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,3,717,2028,0
1359,0,0,0,0,8,1,2,1,0,0,0,0,2,2,0,1,2,1182,2290,1
1360,0,1,0,0,12,1,2,1,0,0,0,0,2,2,0,1,2,1188,2903,1
1361,1,0,0,0,3,1,2,1,0,2,0,0,0,0,0,0,2,868,1219,1
1362,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,718,966,1
1363,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,0,1131,6027,0
1364,0,0,1,1,50,1,0,0,2,2,2,2,2,2,2,0,1,1004,5105,0
1365,1,0,1,0,58,0,1,0,0,2,0,0,0,2,0,1,0,258,4026,1
1366,1,0,1,0,9,1,2,1,0,0,0,0,2,0,0,1,2,1006,2162,1
1367,1,1,1,0,60,1,2,1,0,2,0,0,0,0,0,1,2,942,5351,0
1368,1,0,0,0,53,1,0,1,2,0,2,2,0,0,1,0,2,982,5138,0
1369,0,0,0,0,32,1,2,0,2,2,0,0,0,0,0,1,3,560,3741,0
1370,0,0,0,0,26,1,0,2,1,1,1,1,1,1,2,1,0,34,1681,0
1371,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,883,381,1
1372,1,0,0,0,22,1,0,1,0,2,0,0,2,2,0,0,3,1193,3841,0
1373,1,0,0,1,0,1,0,2,1,1,1,1,1,1,0,0,3,26,19,0
1374,1,0,1,1,44,1,0,0,2,2,2,2,2,2,2,1,3,981,4814,0
1375,0,0,1,1,38,1,0,2,1,1,1,1,1,1,2,1,0,26,2234,0
1376,1,0,0,0,4,1,0,0,0,0,2,0,2,2,1,1,3,714,1267,1
1377,1,0,1,1,71,1,2,0,2,2,2,2,2,0,2,0,0,943,5755,0
1378,0,0,1,1,57,1,2,0,0,2,0,0,2,0,0,1,0,660,4878,0
1379,0,0,0,0,69,0,1,0,2,2,2,2,0,0,2,1,0,297,4391,0
1380,1,0,1,1,60,1,0,1,0,2,0,2,2,2,1,1,0,1250,5900,0
1381,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,728,595,0
1382,0,0,1,1,45,1,2,2,1,1,1,1,1,1,1,0,3,91,2713,0
1383,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,375,189,1
1384,0,0,1,0,21,1,0,1,0,0,0,0,0,0,0,1,2,699,3270,1
1385,0,0,0,0,47,1,0,1,2,0,2,2,2,2,2,1,1,1326,5350,0
1386,1,0,0,0,63,1,2,0,0,2,2,2,2,2,2,0,1,1025,5671,0
1387,1,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,0,78,3359,0
1388,0,0,1,1,11,1,0,0,0,0,2,0,2,0,0,1,1,511,2036,0
1389,0,1,1,0,33,1,2,1,0,2,2,0,0,2,0,1,2,1172,4485,1
1390,0,0,1,1,71,1,0,0,2,2,2,0,0,2,2,0,1,689,5337,0
1391,1,0,1,0,28,1,2,1,0,2,2,0,0,0,0,1,2,1010,4018,0
1392,1,0,1,1,32,1,0,2,1,1,1,1,1,1,1,0,1,31,1835,0
1393,0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,36,29,0
1394,0,0,1,1,61,1,2,1,0,2,2,2,2,2,1,1,2,1483,6144,0
1395,1,0,1,0,40,1,2,0,0,0,2,0,2,2,1,1,2,767,4347,1
1396,0,0,0,0,63,1,2,1,0,0,2,0,2,2,1,1,1,1281,5936,1
1397,0,0,0,0,3,1,0,1,0,0,2,0,0,2,0,1,1,952,1190,0
1398,0,0,0,0,23,1,2,1,2,0,0,2,0,0,0,1,2,981,3664,0
1399,0,0,1,1,13,1,0,2,1,1,1,1,1,1,1,0,3,20,1121,0
1400,1,0,0,1,2,1,0,2,1,1,1,1,1,1,0,0,3,28,240,0
1401,0,1,0,0,3,1,0,1,0,2,2,0,2,2,0,1,1,1276,1479,1
1402,0,0,0,1,17,0,1,0,0,0,0,0,0,2,0,1,2,189,1713,1
1403,1,0,0,0,7,1,0,0,0,0,0,0,2,2,0,1,2,651,1695,0
1404,0,0,0,0,34,1,2,2,1,1,1,1,1,1,2,0,0,60,2134,0
1405,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,826,359,1
1406,1,0,0,1,65,1,2,2,1,1,1,1,1,1,2,1,1,98,3390,0
1407,1,0,0,1,7,0,1,0,2,0,0,2,0,2,2,1,3,296,1256,0
1408,0,0,1,0,70,1,2,1,2,0,2,0,2,2,1,1,1,1356,6317,0
1409,0,0,1,1,42,1,2,1,0,0,2,0,0,2,0,1,0,1141,4915,0
1410,0,1,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,1164,754,1
1411,1,1,0,0,28,1,0,1,0,2,2,0,2,2,0,1,0,1308,4316,0
1412,0,0,1,0,14,1,0,1,0,0,2,0,2,0,0,1,2,980,2932,1
1413,1,0,1,1,64,1,2,1,2,2,2,2,0,0,2,0,1,1178,5872,0
1414,1,0,0,0,34,1,2,1,0,0,2,2,2,0,0,0,2,1197,4587,0
1415,1,0,0,0,63,1,0,1,2,2,0,0,2,2,1,1,1,1286,6073,0
1416,0,0,1,1,57,0,1,0,0,0,2,2,2,2,2,1,1,468,4453,0
1417,0,1,0,0,17,1,0,0,0,2,0,0,0,0,0,1,1,373,2257,0
1418,1,0,1,1,66,1,2,1,0,2,0,0,0,2,0,1,0,1083,5983,0
1419,1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,1,3,12,2729,0
1420,0,0,1,0,59,1,2,1,0,2,0,0,2,2,0,1,2,1276,5833,0
1421,1,1,0,0,8,1,2,1,0,0,0,0,0,2,0,1,1,982,2022,1
1422,0,0,1,1,69,1,2,1,2,2,2,2,2,2,2,1,1,1514,6421,0
1423,1,0,1,0,14,1,2,1,0,0,2,0,2,2,0,1,2,1302,3211,1
1424,0,0,0,1,47,1,0,2,1,1,1,1,1,1,1,0,3,28,2371,0
1425,1,0,1,0,11,1,0,0,0,0,2,2,2,2,0,1,2,789,2039,0
1426,1,1,1,0,70,1,2,1,2,2,2,2,0,0,1,1,2,1131,6061,0
1427,1,1,0,0,43,1,0,1,0,0,2,0,0,0,0,0,2,783,4429,0
1428,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,385,194,1
1429,1,0,1,1,44,1,2,2,1,1,1,1,1,1,2,0,3,81,2603,0
1430,0,0,0,0,22,1,2,2,1,1,1,1,1,1,1,0,1,88,1828,0
1431,0,0,1,0,42,1,2,0,0,0,0,2,2,0,1,1,0,624,4297,0
1432,1,0,0,0,34,1,0,2,1,1,1,1,1,1,0,0,0,44,2033,0
1433,1,0,1,0,8,1,0,0,2,2,0,2,2,0,0,1,3,693,1786,0
1434,1,0,0,0,11,1,2,1,0,0,0,2,2,2,0,1,3,1279,2672,1
1435,0,1,1,0,64,1,2,1,2,2,2,0,2,2,0,1,1,1456,6266,0
1436,0,0,0,0,1,1,2,1,0,0,2,0,2,0,0,1,2,1120,822,1
1437,1,0,0,0,26,1,2,0,0,0,0,0,0,0,0,0,3,356,2905,0
1438,0,0,0,0,39,1,0,0,0,0,2,0,0,0,1,1,3,381,3731,0
1439,0,1,0,0,4,1,0,1,0,0,2,0,0,0,0,1,1,817,1271,1
1440,1,0,1,1,7,1,0,2,1,1,1,1,1,1,1,0,1,27,685,0
1441,0,1,1,0,57,1,2,1,0,2,0,0,2,2,1,1,0,1237,5586,0
1442,0,0,1,1,51,1,0,1,2,0,2,0,2,2,1,0,2,1286,5503,0
1443,1,0,1,0,2,1,0,0,0,0,2,2,0,0,0,1,3,474,687,0
1444,1,0,0,1,40,1,0,1,2,2,2,2,2,2,2,1,2,1488,5145,0
1445,1,0,0,0,19,1,2,1,0,0,0,2,2,2,0,1,3,1252,3738,0
1446,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,2,377,190,0
1447,1,0,0,1,3,1,2,1,0,0,0,2,0,0,0,0,1,915,1229,1
1448,1,0,0,0,22,1,0,2,1,1,1,1,1,1,0,0,2,46,1549,0
1449,0,1,0,0,5,1,0,2,1,1,1,1,1,1,0,0,0,19,528,0
1450,1,0,1,1,7,1,0,2,1,1,1,1,1,1,0,1,3,16,679,0
1451,1,0,0,0,17,1,2,0,2,0,2,0,2,0,0,0,3,704,2761,0
1452,1,1,0,0,51,0,1,0,2,0,0,0,2,2,0,1,1,352,4093,0
1453,1,0,0,0,30,1,0,1,0,2,0,0,2,2,0,1,2,1177,4336,0
1454,1,0,1,1,28,1,0,2,1,1,1,1,1,1,0,1,3,42,1886,0
1455,0,0,1,0,35,1,2,1,2,2,2,2,0,2,2,1,1,1395,4799,0
1456,0,0,1,0,15,1,2,1,0,2,0,0,2,2,0,1,2,1280,3249,1
1457,1,0,1,0,41,1,2,1,0,0,2,2,2,2,1,1,2,1436,5189,0
1458,1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,2,40,33,1
1459,0,0,0,0,59,1,0,1,0,2,2,0,2,2,2,1,2,1273,5808,0
1460,1,0,0,0,4,1,2,1,0,2,2,0,0,0,0,1,2,1000,1441,1
1461,1,0,1,0,21,1,2,1,2,0,0,2,2,0,0,0,1,1205,3878,0
1462,1,0,1,0,35,1,0,2,1,1,1,1,1,1,1,0,3,29,1908,0
1463,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,2,722,1094,1
1464,1,0,0,0,8,1,0,0,2,0,0,2,0,2,0,0,3,626,1699,0
1465,1,0,1,1,0,1,0,1,0,2,0,0,0,0,0,0,1,798,343,0
1466,1,0,1,1,11,1,0,0,2,0,0,0,0,0,0,1,2,360,1742,0
1467,0,0,0,0,22,1,2,0,0,0,0,2,2,2,1,1,3,781,3480,0
1468,1,0,0,0,61,1,2,1,2,2,0,0,0,2,1,1,0,1136,5716,0
1469,1,0,0,0,36,1,2,1,0,0,0,2,2,2,0,0,0,1257,4622,1
1470,0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,3,13,699,0
1471,1,0,1,0,30,1,2,1,0,0,2,0,2,0,0,0,1,1065,4175,0
1472,1,0,1,1,12,1,2,1,0,0,0,0,0,0,0,1,1,794,2301,1
1473,0,0,0,0,23,1,2,1,0,0,2,0,2,2,0,1,2,1256,3991,1
1474,1,0,1,1,44,1,2,1,0,2,2,0,0,2,0,1,0,1206,5123,0
1475,0,1,1,0,68,1,2,1,0,2,0,2,2,2,2,0,1,1382,6203,0
1476,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,34,102,0
1477,1,0,1,1,60,1,2,1,2,2,0,0,2,2,1,1,2,1394,6047,1
1478,1,0,0,0,40,1,2,1,0,2,2,0,2,2,0,1,2,1368,5074,1
1479,0,0,0,0,43,0,1,0,0,0,2,0,2,2,1,1,2,357,3899,0
1480,1,0,0,0,38,0,1,0,0,0,2,2,0,0,1,0,3,200,2934,0
1481,1,0,1,1,71,0,1,0,2,2,2,2,2,2,2,1,1,629,5270,0
1482,0,1,0,0,12,1,0,1,0,0,2,0,2,2,0,1,2,1223,2816,0
1483,0,0,1,1,50,1,0,0,2,2,0,2,0,2,1,1,1,709,4669,0
1484,0,1,1,0,70,1,0,1,0,2,2,0,2,2,2,1,2,1264,6263,0
1485,1,1,0,0,21,1,2,1,0,0,0,0,2,2,0,1,2,1220,3772,1
1486,0,0,0,0,1,1,0,0,0,2,0,2,0,0,0,1,1,459,520,1
1487,0,0,0,0,55,1,2,1,0,2,2,0,2,2,1,1,2,1410,5793,0
1488,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,401,205,0
1489,0,0,1,1,22,1,0,0,2,2,0,2,0,0,1,1,3,505,2893,0
1490,0,1,1,0,65,1,2,0,0,2,2,0,2,0,1,1,0,731,5257,0
1491,0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20,13,0
1492,1,1,0,0,18,1,2,1,0,2,0,0,2,0,0,1,2,1056,3495,1
1493,1,0,0,0,10,1,0,1,2,0,2,0,0,0,0,1,0,889,2133,0
1494,0,0,1,1,7,1,0,2,1,1,1,1,1,1,1,1,3,24,651,1
1495,0,0,1,1,51,1,2,1,2,2,2,0,0,2,0,0,0,1244,5398,0
1496,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,2,34,256,0
1497,0,0,1,1,50,1,0,1,2,2,0,0,0,0,0,1,0,882,4907,0
1498,1,1,0,0,14,1,2,1,0,0,0,0,0,0,0,0,2,819,2688,1
1499,1,1,1,0,63,1,2,1,0,2,2,0,0,2,0,1,2,1172,5874,0
1500,0,0,0,0,36,0,1,0,0,0,2,0,0,2,0,1,1,246,3183,0
1501,1,0,0,0,12,1,0,2,1,1,1,1,1,1,2,0,3,28,982,0
1502,1,0,1,0,48,1,2,0,2,0,0,0,0,0,1,1,2,465,4142,0
1503,0,1,0,0,44,1,2,1,0,0,2,0,2,2,1,1,0,1321,5255,0
1504,0,0,0,0,17,1,0,1,0,0,0,0,0,0,0,1,2,736,2834,0
1505,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,800,344,1
1506,1,0,1,0,67,0,1,0,2,0,2,0,2,2,2,1,0,440,4782,0
1507,1,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,1,22,2475,0
1508,0,1,1,1,22,1,0,1,0,2,2,0,0,2,0,1,0,1061,3802,0
1509,1,0,0,0,16,1,0,1,0,0,2,0,0,0,0,1,2,839,2941,1
1510,1,0,1,0,70,1,2,0,2,2,2,2,0,2,2,0,1,907,5710,0
1511,0,0,1,1,66,1,0,2,1,1,1,1,1,1,2,1,0,14,3017,0
1512,0,0,1,1,13,1,2,1,0,0,0,0,2,0,0,1,2,990,2765,0
1513,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,108,68,1
1514,0,0,0,1,62,1,0,2,1,1,1,1,1,1,2,0,1,19,2782,0
1515,0,0,0,0,40,1,2,0,0,0,2,2,0,2,1,1,2,686,4277,0
1516,0,0,1,0,16,1,2,1,0,0,0,0,2,2,0,0,2,1142,3296,0
1517,1,0,1,0,55,1,2,1,2,0,0,0,2,2,1,1,2,1291,5611,0
1518,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,1,40,495,0
1519,0,0,0,0,1,0,1,0,2,2,0,0,0,2,0,1,2,269,325,1
1520,0,0,1,0,2,1,0,2,1,1,1,1,1,1,0,1,3,21,225,0
1521,1,0,0,0,36,1,2,0,2,2,2,2,0,0,1,0,2,667,4020,0
1522,0,0,0,0,28,1,0,0,2,2,2,0,0,2,0,1,0,691,3686,1
1523,1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,3,276,1237,0
1524,0,0,0,0,62,1,2,1,0,2,2,2,2,2,0,1,1,1465,6204,0
1525,0,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,3,42,705,0
1526,0,0,0,0,2,1,0,1,0,2,0,0,2,2,0,0,2,1195,1115,0
1527,1,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,0,49,3193,0
1528,0,0,0,0,18,1,0,0,0,0,0,0,0,2,0,1,2,482,2611,0
1529,0,0,1,0,58,1,0,2,1,1,1,1,1,1,2,0,0,1,2555,0
1530,1,0,1,1,1,1,0,1,0,0,2,2,0,2,0,0,1,1092,814,1
1531,0,0,1,1,34,1,2,2,1,1,1,1,1,1,0,1,2,107,2282,0
1532,1,0,0,0,13,1,0,2,1,1,1,1,1,1,0,0,1,21,1140,0
1533,0,0,0,0,13,1,0,1,0,0,2,0,0,0,0,0,2,813,2506,1
1534,0,0,1,1,68,1,0,2,1,1,1,1,1,1,2,0,1,25,3131,0
1535,1,1,1,0,6,1,2,0,2,2,0,2,0,0,0,0,2,611,1552,0
1536,1,0,1,1,68,1,0,0,2,2,2,2,2,0,2,1,0,821,5555,0
1537,0,0,1,1,71,1,2,0,0,2,0,2,2,2,2,1,2,878,5713,0
1538,1,0,0,0,7,1,2,1,0,2,0,0,2,2,0,0,2,1297,2171,1
1539,0,0,1,1,3,1,0,0,2,0,0,0,0,0,0,0,2,382,887,0
1540,1,0,1,1,62,1,0,1,0,2,2,0,0,0,0,1,1,905,5344,0
1541,1,0,0,0,71,1,0,2,1,1,1,1,1,1,2,0,0,26,3129,0
1542,0,0,0,0,45,1,0,2,1,1,1,1,1,1,2,1,2,51,2373,0
1543,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,2,713,1220,1
1544,1,0,1,0,29,1,0,0,0,0,2,0,0,0,0,1,3,376,3180,0
1545,1,0,0,0,62,1,2,1,0,2,2,0,2,2,2,1,0,1369,6045,0
1546,0,0,0,0,59,1,0,2,1,1,1,1,1,1,2,0,0,26,2662,0
1547,0,0,1,0,62,1,2,1,0,2,2,0,2,2,1,1,2,1422,6163,1
1548,1,0,1,1,24,1,0,1,0,0,0,2,2,0,0,0,2,1012,3850,0
1549,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,322,161,1
1550,1,1,1,0,5,1,2,1,0,0,2,0,0,0,0,1,2,915,1512,0
1551,1,0,0,0,21,1,2,2,1,1,1,1,1,1,2,0,3,97,1736,0
1552,0,0,1,1,30,1,2,0,0,2,0,2,2,2,2,0,0,910,4039,0
1553,0,0,1,1,38,1,0,1,0,0,2,2,0,0,0,1,0,929,4420,0
1554,1,0,0,0,25,1,0,2,1,1,1,1,1,1,0,0,3,47,1632,0
1555,0,0,1,0,52,1,0,1,2,2,2,0,2,2,1,1,0,1396,5737,1
1556,0,0,0,0,0,1,0,1,0,2,0,2,2,0,0,0,2,1126,466,1
1557,1,0,0,0,11,1,2,0,2,2,0,2,0,0,0,1,2,665,2198,0
1558,0,0,0,0,15,1,2,1,0,2,2,0,0,2,0,1,1,1199,3272,1
1559,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,36,152,0
1560,1,0,0,1,38,0,1,0,2,0,0,2,2,0,1,0,0,306,3520,0
1561,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,805,346,1
1562,0,0,1,1,6,0,1,0,2,0,0,2,0,0,0,0,3,184,994,0
1563,1,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,2,701,1036,0
1564,1,1,0,0,9,1,2,1,0,0,0,0,2,2,0,1,2,1194,2304,1
1565,0,0,0,0,54,1,0,1,0,2,2,0,0,0,0,1,2,930,5147,0
1566,1,0,1,1,71,1,0,0,0,2,2,0,2,2,2,1,0,814,5595,0
1567,0,0,1,0,9,1,0,0,0,0,2,0,2,2,0,1,1,673,1880,0
1568,1,1,0,0,10,1,2,1,0,2,2,2,2,2,0,1,2,1493,2737,0
1569,0,0,1,1,14,1,0,0,0,0,0,0,0,0,0,0,2,330,1862,0
1570,0,0,1,1,22,1,0,2,1,1,1,1,1,1,2,0,0,37,1563,0
1571,1,0,0,1,0,1,0,2,1,1,1,1,1,1,0,0,3,30,23,0
1572,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,305,592,1
1573,1,0,1,1,46,1,0,1,2,2,2,0,0,2,1,1,2,1209,5097,0
1574,0,0,0,1,14,1,0,2,1,1,1,1,1,1,1,0,3,22,1063,0
1575,1,0,0,0,65,1,0,1,0,2,2,0,2,2,0,0,2,1270,6106,1
1576,0,1,1,0,67,1,0,0,0,2,2,2,0,0,1,1,0,555,4884,0
1577,0,0,1,1,16,1,0,1,0,0,2,2,2,2,1,0,0,1253,3418,1
1578,0,0,0,0,6,1,0,0,0,0,0,2,2,0,0,1,3,532,1417,1
1579,1,1,1,0,11,1,0,1,0,0,0,0,0,2,0,1,2,908,2395,1
1580,0,1,1,0,20,1,2,0,0,2,2,0,0,2,1,0,0,747,3198,0
